Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;PMS_P1;PMS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal;HPM_P1;HPM_P2
2026/03/03 00:00:25;;;;;;;64.47;31.30;;;;;;;9.15;100.00;161194.56;5177371;27;20007;-72
2026/03/03 00:02:50;;;;;;;61.75;29.80;;;;;;;9.10;100.00;161182.56;5176750;27;20460;-71
2026/03/03 00:05:16;;;;;;;66.57;30.55;;;;;;;9.08;100.00;161175.88;5177356;27;20011;-71
2026/03/03 00:07:42;;;;;;;61.22;30.77;;;;;;;9.06;100.00;161171.88;5177631;27;19996;-70
2026/03/03 00:10:08;;;;;;;66.97;31.65;;;;;;;9.07;100.00;161173.19;5177449;27;20425;-71
2026/03/03 00:12:34;;;;;;;65.18;32.25;;;;;;;9.05;100.00;161169.22;5177232;27;20023;-71
2026/03/03 00:15:00;;;;;;;70.60;33.28;;;;;;;9.02;100.00;161161.19;5176793;27;19997;-71
2026/03/03 00:17:26;;;;;;;71.97;32.00;;;;;;;9.01;100.00;161158.53;5177403;27;20004;-71
2026/03/03 00:19:52;;;;;;;64.30;30.48;;;;;;;9.02;100.00;161159.88;5177521;27;20015;-71
2026/03/03 00:22:18;;;;;;;67.88;31.25;;;;;;;9.01;100.00;161158.53;5177165;27;20076;-71
2026/03/03 00:24:44;;;;;;;53.05;26.92;;;;;;;8.98;100.00;161150.56;5176702;27;20451;-72
2026/03/03 00:27:09;;;;;;;55.92;27.50;;;;;;;8.97;100.00;161146.53;5177433;27;20000;-71
2026/03/03 00:29:35;;;;;;;61.00;27.58;;;;;;;8.98;100.00;161150.56;5177374;27;20000;-71
2026/03/03 00:32:01;;;;;;;54.88;28.95;;;;;;;8.97;100.00;161147.84;5177092;27;20023;-72
2026/03/03 00:34:27;;;;;;;57.40;28.35;;;;;;;8.99;100.00;161151.88;5176489;27;20015;-72
2026/03/03 00:36:53;;;;;;;60.13;27.80;;;;;;;8.99;100.00;161151.88;5176670;27;19996;-72
2026/03/03 00:39:19;;;;;;;58.13;27.50;;;;;;;8.98;100.00;161149.19;5177076;27;20011;-72
2026/03/03 00:41:45;;;;;;;61.80;27.65;;;;;;;9.01;100.00;161158.53;5177025;27;20005;-71
2026/03/03 00:44:10;;;;;;;60.60;28.52;;;;;;;9.03;100.00;161162.56;5176398;27;20000;-71
2026/03/03 00:46:37;;;;;;;68.60;29.13;;;;;;;9.05;100.00;161167.91;5177044;27;20343;-71
2026/03/03 00:49:03;;;;;;;63.47;29.65;;;;;;;9.04;100.00;161165.19;5177259;27;20012;-71
2026/03/03 00:51:29;;;;;;;67.93;31.30;;;;;;;9.02;100.00;161159.88;5176747;27;20005;-71
2026/03/03 00:53:55;;;;;;;63.10;31.17;;;;;;;9.04;100.00;161165.19;5176051;27;20019;-71
2026/03/03 00:56:21;;;;;;;67.35;32.55;;;;;;;9.04;100.00;161166.53;5176293;27;20001;-71
2026/03/03 00:58:47;;;;;;;68.93;32.38;;;;;;;9.04;100.00;161166.53;5187694;27;20001;-71
2026/03/03 01:01:13;;;;;;;73.35;33.13;;;;;;;9.06;100.00;161170.53;5179269;27;20019;-71
2026/03/03 01:03:39;;;;;;;79.03;35.63;;;;;;;9.04;100.00;161165.19;5184175;27;20355;-71
2026/03/03 01:06:06;;;;;;;80.53;36.45;;;;;;;9.06;100.00;161170.53;5185842;27;20004;-71
2026/03/03 01:08:32;;;;;;;74.93;36.15;;;;;;;9.04;100.00;161166.53;5178586;27;20416;-71
2026/03/03 01:10:58;;;;;;;78.03;35.65;;;;;;;9.00;100.00;161154.53;5175745;27;20019;-71
2026/03/03 01:13:23;;;;;;;78.35;36.22;;;;;;;9.01;100.00;161158.53;5175886;27;20008;-72
