Time;durP1;ratioP1;P1;durP2;ratioP2;P2;SDS_P1;SDS_P2;PMS_P1;PMS_P2;Temp;Humidity;BMP_temperature;BMP_pressure;BME280_temperature;BME280_humidity;BME280_pressure;Samples;Min_cycle;Max_cycle;Signal;HPM_P1;HPM_P2
2026/01/27 00:00:21;;;;;;;23.70;14.40;;;;;;;2.54;100.00;97859.53;5310263;27;20001;-65
2026/01/27 00:02:47;;;;;;;24.15;13.15;;;;;;;2.55;100.00;97864.63;5310203;27;19998;-65
2026/01/27 00:05:13;;;;;;;21.67;12.75;;;;;;;2.57;100.00;97870.53;5311898;27;19997;-65
2026/01/27 00:07:38;;;;;;;19.60;12.50;;;;;;;2.62;100.00;97867.00;5313252;27;20452;-64
2026/01/27 00:10:04;;;;;;;20.05;11.65;;;;;;;2.65;100.00;97863.75;5313203;27;19998;-63
2026/01/27 00:12:30;;;;;;;23.95;12.82;;;;;;;2.63;100.00;97865.91;5313586;27;20009;-65
2026/01/27 00:14:56;;;;;;;20.88;12.10;;;;;;;2.62;100.00;97856.22;5313314;27;20087;-66
2026/01/27 00:17:22;;;;;;;23.48;12.35;;;;;;;2.62;100.00;97854.34;5313127;27;20001;-66
2026/01/27 00:19:48;;;;;;;22.95;12.52;;;;;;;2.62;100.00;97859.72;5313243;27;20009;-65
2026/01/27 00:22:14;;;;;;;22.02;11.98;;;;;;;2.62;100.00;97864.28;5313466;27;20008;-66
2026/01/27 00:24:40;;;;;;;22.60;12.73;;;;;;;2.64;100.00;97859.44;5313111;27;19998;-66
2026/01/27 00:27:05;;;;;;;22.52;12.70;;;;;;;2.62;100.00;97859.72;5312998;27;20372;-65
2026/01/27 00:29:31;;;;;;;21.40;12.63;;;;;;;2.58;100.00;97876.72;5312415;27;20002;-65
2026/01/27 00:31:57;;;;;;;21.05;12.80;;;;;;;2.47;100.00;97860.66;5312866;27;19997;-64
2026/01/27 00:34:23;;;;;;;21.10;12.65;;;;;;;2.42;100.00;97867.97;5312596;27;20013;-65
2026/01/27 00:36:49;;;;;;;24.13;14.30;;;;;;;2.40;100.00;97856.66;5312912;27;20383;-66
2026/01/27 00:39:15;;;;;;;23.65;13.52;;;;;;;2.28;100.00;97860.50;5312956;27;20001;-65
2026/01/27 00:41:41;;;;;;;23.52;12.98;;;;;;;2.19;100.00;97861.41;5312799;27;20364;-66
2026/01/27 00:44:07;;;;;;;26.45;13.32;;;;;;;2.06;100.00;97860.94;5312480;26;20004;-65
2026/01/27 00:46:34;;;;;;;24.77;13.82;;;;;;;1.88;100.00;97864.28;5311916;26;20013;-66
2026/01/27 00:49:01;;;;;;;25.15;13.43;;;;;;;1.71;100.00;97859.25;5312833;26;20075;-66
2026/01/27 00:51:27;;;;;;;27.27;15.00;;;;;;;1.67;100.00;97858.22;5312788;26;20006;-65
2026/01/27 00:53:52;;;;;;;25.55;13.68;;;;;;;1.68;100.00;97862.50;5312721;27;20005;-67
2026/01/27 00:56:18;;;;;;;25.15;13.85;;;;;;;1.71;100.00;97861.94;5312715;27;20001;-66
2026/01/27 00:58:44;;;;;;;22.83;12.70;;;;;;;1.77;100.00;97870.81;5312616;27;20463;-64
